date,MSFT.Open,MSFT.High,MSFT.Low,MSFT.Close,MSFT.Volume,MSFT.Adjusted,AAPL.Open,AAPL.High,AAPL.Low,AAPL.Close,AAPL.Volume,AAPL.Adjusted,ADP.Open,ADP.High,ADP.Low,ADP.Close,ADP.Volume,ADP.Adjusted,ADBE.Open,ADBE.High,ADBE.Low,ADBE.Close,ADBE.Volume,ADBE.Adjusted,AMD.Open,AMD.High,AMD.Low,AMD.Close,AMD.Volume,AMD.Adjusted,IBM.Open,IBM.High,IBM.Low,IBM.Close,IBM.Volume,IBM.Adjusted,ORCL.Open,ORCL.High,ORCL.Low,ORCL.Close,ORCL.Volume,ORCL.Adjusted
2021-07-29,286.23999,288.619995,286.079987,286.5,18168300,284.179504,144.690002,146.550003,144.580002,145.639999,56699500,144.812637,208,209.869995,207.080002,208.830002,1236900,204.960526,617.039978,625.669983,617.039978,621.700012,1068900,621.700012,96.580002,105.739998,96.580002,102.949997,164091800,102.949997,136.07074,136.673035,135.372849,135.688339,2793761,129.234222,87.68,88.260002,87.330002,87.629997,6201400,86.663986
2021-07-30,285.170013,286.660004,283.910004,284.910004,20944800,282.602417,144.380005,146.330002,144.110001,145.860001,70440600,145.031387,208.410004,210.320007,208.410004,209.630005,1533800,205.745682,619.030029,622.799988,617.289978,621.630005,1403400,621.630005,101.599998,106.970001,101.379997,106.190002,125632000,106.190002,135.296371,135.611862,134.598465,134.761002,3698238,128.350998,87.410004,88.150002,86.870003,87.139999,7962800,86.17939
2021-08-02,286.359985,286.769989,283.73999,284.820007,16267400,282.513153,146.360001,146.949997,145.25,145.520004,62880000,144.693344,210.539993,211.270004,209.229996,209.449997,1459000,205.569031,625.869995,627.599976,612.929993,618.75,1466800,618.75,105.93,110.330002,103.830002,108.629997,115581900,108.629997,135.229446,136.768646,134.827911,135.20076,3064257,128.769836,87.730003,87.93,87.089996,87.599998,5579100,86.634315
2021-08-03,285.420013,287.230011,284,287.119995,17879000,284.794495,145.809998,148.039993,145.179993,147.360001,64786600,146.522873,209.600006,213.720001,208.720001,213.440002,1412200,209.485107,620.22998,624.700012,614,621.280029,1067300,621.280029,108.150002,114.849998,107.660004,112.559998,157723100,112.559998,135.659653,138.336517,135.420654,137.734222,4272596,131.182785,87.879997,90.169998,87.809998,89.739998,9889800,88.750725
2021-08-04,286.220001,287.589996,284.649994,286.51001,16191300,284.189453,147.270004,147.789993,146.279999,146.949997,56368300,146.115219,213.039993,213.649994,211.919998,212,1634600,208.071777,622.469971,627.080017,617.619995,625.679993,1306800,625.679993,114.360001,122.489998,114.160004,118.769997,225368700,118.769997,137.476105,137.839386,136.20459,136.481842,2960285,129.989975,89.790001,90.089996,89.279999,90.050003,7509900,89.057312
2021-08-05,286.880005,289.630005,286.100006,289.519989,13900200,287.175049,146.979996,147.839996,146.169998,147.059998,46397700,146.224579,213.100006,213.580002,212.089996,213.289993,1010900,209.33786,626.98999,632.469971,623,632.080017,1158200,632.080017,116.629997,117.68,111.589996,112.349998,137860900,112.349998,136.73996,137.103256,135.965576,136.491394,2884240,129.999084,90.18,90.519997,88.760002,89.43,8231300,88.444145
2021-08-06,288.51001,289.5,287.619995,289.459991,16589300,287.11554,146.350006,147.110001,145.630005,146.139999,54126800,145.527512,213.419998,213.940002,212.529999,213,1342900,209.053238,629.27002,631.840027,625.169983,631.380005,1127700,631.380005,110.550003,116.260002,109.699997,110.110001,143899000,110.110001,136.711288,138.040146,136.606125,137.753342,4002833,131.201019,89.239998,89.879997,88.82,89.519997,6513900,88.533157
2021-08-09,289.75,291.549988,287.809998,288.329987,16117600,285.99472,146.199997,146.699997,145.520004,146.089996,48908700,145.477722,213.429993,213.960007,212.289993,213.699997,1322000,209.74028,634.97998,634.97998,626.919983,629.219971,1118900,629.219971,111.309998,112.330002,107.059998,107.580002,115749900,107.580002,135.946457,136.233276,134.770554,135.038239,5129689,130.095779,89.459999,90.470001,89.099998,89.900002,5798700,88.908966
2021-08-10,288.799988,289.25,285.200012,286.440002,18616600,284.120026,146.440002,147.710007,145.300003,145.600006,69023100,144.989792,214.059998,217.149994,213.429993,216.720001,2574700,212.70433,630.47998,633.299988,620.599976,621.73999,1540100,621.73999,107.900002,109.169998,104.360001,106.480003,113012300,106.480003,135,135.573608,134.168259,135.162521,5543695,130.215515,89.099998,90.120003,88.93,89.639999,5473300,88.651833
2021-08-11,287.209991,288.660004,285.859985,286.950012,13955900,284.625885,146.050003,146.720001,145.529999,145.860001,48493500,145.248688,214.820007,217.039993,214.820007,216.25,1883600,212.243027,623.76001,627.419983,621.650024,626.030029,1328300,626.030029,107.599998,109.790001,105.620003,107.68,91788300,107.68,135.544937,136.491394,135.277252,135.879547,4455960,130.906296,89.900002,90.419998,89.510002,89.629997,8009800,88.64193
2021-08-12,286.630005,289.970001,286.339996,289.809998,14561300,287.462708,146.190002,149.050003,145.839996,148.889999,72282600,148.265991,216.679993,216.690002,214.600006,214.899994,1449300,210.918045,626,636.640015,624.039978,634.349976,1163100,634.349976,107.389999,108.440002,105.860001,106.5,60578700,106.5,136.00383,136.854691,135.831741,136.778198,2184780,131.772049,89.110001,89.980003,88.669998,89.809998,5687200,88.819954
2021-08-13,289.480011,292.899994,289.299988,292.850006,18249000,290.478088,148.970001,149.440002,148.270004,149.100006,59375000,148.475128,215.169998,216.020004,214.710007,215.169998,1003500,211.183029,634.48999,638.429993,632.349976,637.309998,932800,637.309998,107.169998,111.709999,106.57,110.550003,100135700,110.550003,136.367111,137.265778,136.175903,136.883362,1997965,131.873367,90.620003,91.339996,89.949997,90.379997,6640400,89.383667
2021-08-16,293.190002,294.820007,290.019989,294.600006,22507600,292.213928,148.539993,151.190002,146.470001,151.119995,103296000,150.486649,213.929993,216.669998,213.660004,216.559998,1233600,212.547287,637.030029,638.02002,628.190002,636.940002,1105500,636.940002,110.199997,111.580002,105.870003,107.480003,73325400,107.480003,136.931168,137.418732,135.975143,137.27533,2913319,132.250992,89.860001,90.839996,89.540001,90.82,7122800,89.818825
2021-08-17,292.390015,293.429993,291.079987,293.079987,20075300,290.706207,150.229996,151.679993,149.089996,150.190002,92229700,149.560562,215.380005,216.399994,213.75,214.800003,1248800,210.819916,636.549988,637,630.219971,635.01001,1346300,635.01001,106.639999,108.699997,105.349998,107.559998,74053900,107.559998,136.711288,136.864243,134.885284,136.156784,3215195,131.173401,90.989998,91.779999,90.370003,90.949997,6738500,89.947388
2021-08-18,292.040009,294.820007,290.269989,290.730011,21813000,288.927338,149.800003,150.720001,146.149994,146.360001,86326000,145.746597,213.970001,213.970001,208.259995,208.470001,3061100,204.607193,632.799988,637.140015,626.049988,626.77002,1386500,626.77002,107.349998,108.07,103.269997,103.440002,79387900,103.440002,135.439774,135.678772,133.26004,133.336517,3672192,128.456345,90.489998,91.050003,88.860001,88.940002,7666300,87.959549
2021-08-19,288.690002,297.470001,288.640015,296.769989,29850500,294.929871,145.029999,148,144.5,146.699997,86960300,146.085175,207.759995,211.770004,207.5,211.119995,1582400,207.208084,624.880005,642.549988,623.630005,637.659973,1693700,637.659973,103.32,106.18,101.980003,103.699997,71117500,103.699997,132.59082,133.317398,131.175903,131.950287,4351465,127.120857,88.290001,89.389999,88.230003,88.709999,8099400,87.732079
2021-08-20,299.720001,305.839996,298.059998,304.359985,40817600,302.472809,147.440002,148.5,146.779999,148.190002,60549600,147.568939,211.800003,212,209.889999,211.580002,1777700,207.659561,639.840027,652,634.530029,647.340027,1434000,647.340027,104.32,105.980003,103.989998,104.650002,55227600,104.650002,131.682602,133.250473,131.233276,132.992355,2780059,128.124771,88.800003,89.400002,88.300003,88.940002,8716400,87.959549
2021-08-23,303.25,305.399994,301.850006,304.649994,22830200,302.760986,148.309998,150.190002,147.889999,149.710007,60131800,149.082581,212.199997,212.630005,210.389999,211.729996,1139200,207.806778,645.869995,658.5,645.52002,656.859985,1652400,656.859985,105.300003,109.019997,104.860001,108.769997,68835300,108.769997,133.479919,133.986618,132.695984,133.479919,3179422,128.594498,89.489998,89.57,88.709999,89.120003,7147300,88.137566
2021-08-24,305.019989,305.649994,302,302.619995,18175800,300.743591,149.449997,150.860001,149.149994,149.619995,48606400,148.992935,210.789993,211.630005,208.029999,208.190002,1663100,204.332382,659.140015,660,653.400024,657.23999,866400,657.23999,109.449997,109.610001,107.279999,107.650002,51239300,107.650002,133.632889,134.063095,133.193115,133.690247,2474418,128.797119,89.209999,89.650002,88.470001,88.550003,6320100,87.573845
2021-08-25,304.299988,304.589996,300.420013,302.01001,20006100,300.137421,149.809998,150.320007,147.800003,148.360001,58991300,147.738205,208.800003,209.169998,206.889999,208.190002,1202800,204.332382,658.609985,661.059998,651.640015,656.799988,1047900,656.799988,108.129997,109.910004,107.449997,108.300003,45485500,108.300003,133.766724,134.608032,133.326965,133.709366,2105389,128.815536,88.550003,88.900002,88.050003,88.620003,5748500,87.643074
2021-08-26,300.98999,302.429993,298.950012,299.089996,17666100,297.235474,148.350006,149.119995,147.509995,147.539993,48597200,146.921661,207.770004,208.389999,206.199997,207.080002,1207100,203.242935,653.590027,657.909973,649.349976,652.390015,1619200,652.390015,108.57,109.230003,106.839996,107.269997,51442500,107.269997,133.814529,134.608032,132.60994,132.676865,2613640,127.820831,88.809998,89.18,88.459999,88.720001,9093200,87.741974
2021-08-27,298.98999,300.869995,296.829987,299.720001,22605700,297.861572,147.479996,148.75,146.830002,148.600006,55802400,147.977219,207.610001,209.610001,207.190002,208.960007,1370000,205.088104,652.52002,662.609985,651.859985,658.52002,1142300,658.52002,108.010002,111.779999,107.800003,111.400002,61030000,111.400002,132.60994,133.451248,132.313583,133.27916,2572637,128.401093,88.790001,89.519997,88.610001,89.349998,5426800,88.365021
2021-08-30,301.119995,304.220001,301.059998,303.589996,16348100,301.707611,149,153.490005,148.610001,153.119995,90956700,152.478271,209.089996,210.830002,208.990005,209.070007,885600,205.196091,659.780029,667.669983,659.780029,665.98999,1341500,665.98999,112.610001,114.489998,111.260002,111.32,56130500,111.32,133.365204,133.728485,132.715103,132.858505,2087293,127.995811,89.459999,89.980003,89.300003,89.449997,5357000,88.463913
2021-08-31,304.420013,304.5,301.5,301.880005,26285300,300.008179,152.660004,152.800003,151.289993,151.830002,86453100,151.19368,209.880005,209.880005,207.080002,209.039993,2237100,205.166611,667.900024,667.900024,660.460022,663.700012,1877800,663.700012,111.260002,111.260002,109.029999,110.720001,49339000,110.720001,133.403442,134.741867,132.839386,134.168259,4429915,129.257645,89.449997,89.5,88.489998,89.129997,8113300,88.147453
2021-09-01,302.869995,305.190002,301.48999,301.829987,18983800,299.958496,152.830002,154.979996,152.339996,152.509995,80313700,151.870819,207.5,207.5,205.740005,206.860001,1397600,203.027023,664.51001,668.960022,662,665.890015,1261200,665.890015,111.300003,111.849998,109.849998,109.989998,38579600,109.989998,133.824097,133.910141,133.068832,133.173996,2588327,128.299774,89.260002,90.169998,88.870003,89.949997,8208000,88.958412
2021-09-02,302.200012,303.359985,300.179993,301.149994,16285600,299.282715,153.869995,154.720001,152.399994,153.649994,71115500,153.006027,205.490005,207.350006,205.490005,206.529999,1174400,202.703125,669.820007,669.849976,661.669983,664.640015,1402400,664.640015,110.32,110.879997,108.769997,109.199997,40090500,109.199997,133.575531,133.891006,132.915863,133.852768,2840413,128.95369,90.169998,90.5,89.410004,89.800003,7717400,88.810074
2021-09-03,300.98999,302.600006,300.26001,301.140015,14747900,299.272797,153.759995,154.630005,153.089996,154.300003,57808700,153.65332,204.5,207.779999,204.369995,207.380005,1115900,203.537369,664.429993,673.880005,664.299988,666.590027,1640300,666.590027,108.849998,111.169998,108.5,109.919998,42605800,109.919998,133.537292,134.292542,133.173996,133.441681,2009575,128.557663,89.339996,90.480003,89.300003,90,8456900,89.007858
2021-09-07,301.01001,301.089996,298.200012,300.179993,17180400,298.318695,154.970001,157.259995,154.389999,156.690002,82278300,156.03331,206.860001,207.330002,201.839996,202.229996,1342300,198.482803,667.349976,668.869995,656.549988,661.390015,1382300,661.390015,109.959999,110.580002,108.660004,109.150002,28815200,109.150002,133.508606,133.642441,131.701721,131.988525,3436110,127.157684,90.040001,90.669998,88.540001,88.720001,11046000,87.741974
2021-09-08,299.779999,300.609985,297.470001,300.209991,15046800,298.348541,156.979996,157.039993,153.979996,155.110001,74420200,154.45993000000001,202.669998,205.270004,202.350006,205.130005,1259200,201.329086,660.150024,664.080017,657.099976,663.219971,1367700,663.219971,108.879997,109.300003,105.519997,106.169998,43067900,106.169998,132.065002,132.97323600000001,131.548752,132.571701,3122728,127.719521,88.139999,89.599998,87.970001,89.470001,8851200,88.483704
2021-09-09,300.820007,302.140015,297,297.25,19927000,295.406891,155.490005,156.110001,153.949997,154.070007,57305700,153.424301,204.759995,206.490005,203.050003,203.160004,1295700,200.303696,664.840027,667.460022,659.929993,661.679993,1110200,661.679993,106.559998,107.300003,105.839996,106.150002,31857900,106.150002,131.787766,132.848953,131.510513,131.682602,3669682,126.862968,89.599998,90.830002,89.410004,89.540001,11034700,88.552933
2021-09-10,298.420013,299.920013,295.380005,295.709991,19633400,293.876404,155,155.479996,148.699997,148.970001,140893200,148.345673,204.399994,204.429993,200.649994,200.830002,1843800,198.006454,666.179993,668.869995,658.200012,658.940002,1204200,658.940002,106.989998,106.989998,104.980003,105.199997,32602300,105.199997,132.715103,133.240921,130.975143,130.994263,4157955,126.199814,89.650002,90.550003,89.510002,89.68,10547400,88.691391
2021-09-13,297.549988,298.540009,294.079987,296.98999,23652900,295.148499,150.630005,151.419998,148.75,149.550003,102404300,148.923233,202.490005,204.259995,199.100006,200,1894800,197.188141,663.039978,663.599976,640.23999,645.150024,2242500,645.150024,105.260002,105.279999,102.629997,104.800003,37767800,104.800003,132.313583,132.877625,131.462708,132.07457,4334729,127.240585,90.120003,90.510002,88.230003,88.889999,18883400,87.910095
2021-09-14,299.559998,301.390015,298.100006,299.790009,21853400,297.931183,150.350006,151.070007,146.910004,148.119995,109296300,147.499207,201.389999,201.479996,199.210007,199.740005,1906300,196.931778,646,649.580017,642.460022,645.01001,2150200,645.01001,105.519997,106.82,104.419998,105.730003,40629500,105.730003,132.313583,132.476105,129.388138,130.229446,4659198,125.46299,86.190002,86.949997,84.730003,86.389999,22714200,85.437653
2021-09-15,303.26001,305.320007,301.820007,304.820007,28356300,302.929962,148.559998,149.440002,146.369995,149.029999,83281300,148.405411,199.320007,200.889999,198.940002,200.520004,1661800,197.700821,652.320007,663.309998,650.97998,661.080017,2009300,661.080017,106,106.32,104.029999,105.599998,37998900,105.599998,130.229446,131.73996,129.703629,131.166351,3403579,126.365593,86.550003,88.360001,86.169998,87.730003,14951100,86.762894
2021-09-16,303.76001,305.309998,300.76001,305.220001,19550800,303.327454,148.440002,148.970001,147.220001,148.789993,68034100,148.166412,200.679993,201.529999,198.199997,198.399994,1430600,195.610611,657.530029,666.469971,654.710022,665.109985,2046100,665.109985,104.919998,106.75,103.760002,106.220001,38150300,106.220001,131.242828,131.883362,129.741867,130.430206,2765624,125.656403,87.669998,87.970001,86.190002,87.25,12410500,86.28817
2021-09-17,304.170013,304.5,299.529999,299.869995,41372500,298.010651,148.820007,148.820007,145.759995,146.059998,129868800,145.447861,198.369995,199.779999,197.419998,198.669998,3083600,195.876831,663.210022,665,652.039978,654.47998,3553200,654.47998,105.559998,105.980003,103.709999,103.879997,44528300,103.879997,129.780121,129.942642,129.110901,129.28299,5890340,124.55117,86.209999,87.57,85.949997,86.389999,58069000,85.437653
2021-09-20,296.329987,298.720001,289.519989,294.299988,38278700,292.475159,143.800003,144.839996,141.270004,142.940002,123478900,142.340942,196.880005,199.529999,196.100006,198.809998,1915900,196.014862,646.039978,653.929993,633.049988,641.289978,2637400,641.289978,101.580002,102.510002,99.510002,101.550003,45228400,101.550003,128.011475,129.235184,126.940727,128.403442,4990152,123.703819,85.029999,87.410004,84.93,86.169998,13897700,85.220078
2021-09-21,295.690002,297.540009,294.070007,294.799988,22364100,292.972076,143.929993,144.600006,142.779999,143.429993,75834000,142.828873,199.25,199.389999,196.350006,197.050003,985600,194.279602,646.880005,650.950012,640.299988,645.890015,2449300,645.890015,102.150002,103.43,101.18,102.82,35481500,102.82,129.168259,129.684509,127.093689,127.122368,4261927,122.469635,86.739998,87.660004,86.120003,86.919998,11124400,85.961815
2021-09-22,296.730011,300.220001,294.51001,298.579987,26626300,296.728638,144.449997,146.429993,143.699997,145.850006,76404300,145.238739,198.139999,199,196.789993,198.309998,968500,195.521881,624.789978,628.940002,615.059998,626.080017,5689600,626.080017,102.82,104.559998,102.209999,104.379997,34126300,104.379997,127.839386,129.416824,127.60038,128.709366,3767901,123.998543,87.620003,89,87.239998,88.440002,9908000,87.465057
2021-09-23,298.850006,300.899994,297.529999,299.559998,18604600,297.702545,146.649994,147.080002,145.639999,146.830002,64838200,146.214645,198.850006,202.460007,198.520004,201.389999,1041200,198.558578,632.289978,633.820007,627.02002,630.840027,2985500,630.840027,104.889999,106.860001,103.889999,106.150002,32816700,106.150002,129.302109,131.376678,129.091782,130.71701,3151807,125.932709,88.940002,90.059998,88.660004,89.419998,9720200,88.434258
2021-09-24,298.230011,299.799988,296.929993,299.350006,14999000,297.493866,145.660004,147.470001,145.559998,146.919998,53477900,146.304245,200.949997,202.889999,200.720001,202.220001,884100,199.376907,628,629.030029,618.219971,622.710022,2809000,622.710022,105.190002,106.050003,104.68,105.800003,26482600,105.800003,131.00383,132.39006,130.736145,131.443588,3100762,126.632698,89.269997,90.059998,88.940002,89.940002,7617800,88.948524
2021-09-27,296.140015,296.470001,292.940002,294.170013,23571700,292.346008,145.470001,145.960007,143.820007,145.369995,74150700,144.760742,201.389999,203.169998,201.130005,201.720001,1357500,198.883942,615.799988,616.659973,602.72998,603.650024,4152200,603.650024,105.07,108.440002,103.440002,108.160004,51944300,108.160004,131.892929,132.954117,131.434036,132.466537,3459017,127.618195,89.779999,91.309998,89.150002,91.040001,11533000,90.036392
2021-09-28,289.799988,290.779999,282.75,283.519989,43186200,281.762024,143.25,144.75,141.690002,141.910004,108972300,141.315247,199.789993,200.509995,196.779999,197.279999,1245900,194.506378,596.309998,596.309998,578.330017,578.77002,5108900,578.77002,106.839996,107.650002,101.419998,101.519997,74469000,101.519997,133.049713,133.546844,131.175903,131.424469,4513072,126.614273,90.639999,92.269997,90.050003,90.489998,15041800,89.492455
2021-09-29,285.100006,286.769989,283.01001,284,26353700,282.239075,142.470001,144.449997,142.029999,142.830002,74602000,142.2314,198.009995,200.699997,197.880005,199.580002,1001500,196.774033,585.450012,586.549988,576.070007,577.700012,2726800,577.700012,102.300003,102.660004,99.809998,100.349998,52224700,100.349998,131.673035,133.776291,130.439774,133.05928,3947499,128.189255,91.150002,92.080002,91,91.25,12007300,90.244087
2021-09-30,285.709991,287.829987,281.619995,281.920013,32343600,280.171967,143.660004,144.380005,141.279999,141.5,89056700,140.906982,200.470001,204.339996,199.710007,199.919998,1739700,197.109253,580.640015,586.190002,573.23999,575.719971,2743600,575.719971,102.080002,104.440002,101.989998,102.900002,57636700,102.900002,133.843216,134.388138,132.40918,132.820267,6090230,127.958984,91.25,91.580002,87.120003,87.129997,15649900,86.169495
2021-10-01,282.119995,289.980011,281.290009,289.100006,30086300,287.307434,141.899994,142.919998,139.110001,142.649994,94639600,142.052139,200.509995,203.220001,197.009995,202,1379000,199.160004,577.52002,581.469971,568.609985,577.469971,2915300,577.469971,102.599998,103,100.639999,102.449997,41491600,102.449997,134.79924,137.638626,134.196945,137.017212,6907889,132.002319,87.760002,90.269997,87.599998,89.739998,13320900,88.750725
2021-10-04,287.399994,287.75,280.25,283.109985,31350700,281.354553,141.759995,142.210007,138.270004,139.139999,98322000,138.556854,200.389999,202.669998,199.210007,199.970001,1453500,197.158539,574.590027,576.799988,552.140015,558.48999,3977000,558.48999,101.739998,101.849998,99.82,100.339996,41967100,100.339996,136.462708,139.579346,136.089859,137.772461,7689251,132.729919,89.480003,90.43,88.959999,89.260002,10853900,88.276016
2021-10-05,284.049988,290.399994,284.049988,288.76001,24993000,286.969543,139.490005,142.240005,139.360001,141.110001,80861100,140.5186,200.070007,204.710007,199.330002,203.759995,1039000,200.895248,563.909973,570.289978,559.210022,566.700012,2337800,566.700012,100.919998,102.870003,100.610001,101.809998,31455200,101.809998,138.384323,138.623322,136.367111,136.854691,7297524,131.845734,89.349998,91.970001,89.169998,91.489998,9788600,90.48143
2021-10-06,285.779999,293.630005,285.51001,293.109985,28002600,291.292572,139.470001,142.149994,138.369995,142,83221100,141.404877,202.330002,205.210007,202.139999,204.990005,1486100,202.107971,561.23999,572.159973,560.210022,570.309998,2043200,570.309998,100.449997,103.720001,100.349998,103.639999,39071700,103.639999,136.214142,137.065002,134.694077,136.099426,5573506,131.118134,90.419998,91.5,89.650002,91.339996,10268300,90.333084
2021-10-07,295.179993,296.640015,293.920013,294.850006,20430500,293.02182,143.059998,144.220001,142.720001,143.289993,61732700,142.689468,206.520004,208.809998,206.029999,207.570007,1439600,204.651718,578.460022,586.150024,576.190002,578.960022,2648500,578.960022,104.599998,107.949997,104.459999,106.449997,41543100,106.449997,136.453156,137.093689,135.305923,135.573608,3999695,130.611557,91.709999,92.879997,91.650002,92.309998,9124400,91.292397
2021-10-08,296.220001,296.640015,293.76001,294.850006,17685700,293.02182,144.029999,144.179993,142.559998,142.899994,58773200,142.301086,207.919998,208.220001,205.940002,206.160004,1002500,203.26152,581.299988,583.609985,575.52002,576.859985,2050700,576.859985,106.550003,107.279999,104.889999,105.059998,30623000,105.059998,135.573608,137.332703,134.847031,136.9216,3902940,131.910217,92.379997,95.019997,92.110001,94.389999,13202300,93.674194
2021-10-11,292.920013,297.970001,292.75,294.230011,19298600,292.40567,142.270004,144.809998,141.809998,142.809998,64452200,142.211487,205.559998,205.759995,203.630005,203.75,816900,200.885406,574.5,582.280029,571.5,573.070007,1410600,573.070007,104.620003,107.199997,104.019997,104.68,31284400,104.68,137.189301,137.74379,136.137665,136.166351,2921792,131.182587,94.290001,96.800003,94.199997,95.290001,12959300,94.567375
2021-10-12,295.339996,295.440002,292.350006,292.880005,17974100,291.063995,143.229996,143.25,141.039993,141.509995,73035900,140.916931,204.070007,204.639999,203.009995,203.839996,1132600,200.974121,579.159973,584.219971,574.419983,580.690002,1740200,580.690002,105.169998,106.040001,104.339996,105.040001,34039900,105.040001,135.956024,136.042068,134.13002,134.292542,3293436,129.377365,95.830002,96.519997,95.260002,95.57,9964100,94.845253
2021-10-13,294.910004,297.279999,293.48999,296.309998,23416300,294.472717,141.240005,141.399994,139.199997,140.910004,78762700,140.319443,205.169998,205.759995,202.25,205.190002,1129800,202.305161,585.26001,593.539978,582.659973,591.119995,2142300,591.119995,106.279999,109.879997,106.25,109.160004,55631900,109.160004,134.340347,135.191208,133.518158,134.569794,3013003,129.64447,96.099998,96.989998,95.949997,96.400002,9453900,95.668961
2021-10-14,299.209991,303.269989,297.829987,302.75,27262900,300.872772,142.110001,143.880005,141.509995,143.759995,69907100,143.157501,206.360001,208.949997,206.210007,208.520004,1361900,205.588348,600,609.440002,596.969971,607.51001,2500900,607.51001,110.5,112.220001,109.629997,111.989998,46900200,111.989998,134.837479,137.59082,134.808792,137.084137,4410668,132.066788,96.800003,97.349998,94.370003,95.279999,7911200,94.557449
2021-10-15,302.339996,304.450012,300.519989,304.209991,25384800,302.323761,143.770004,144.899994,143.509995,144.839996,67940300,144.232971,210,213.050003,209.139999,212.979996,1747200,209.985626,611.690002,612.25,607.549988,610.090027,1960100,610.090027,112.510002,112.839996,111.110001,112.120003,34203000,112.120003,137.084137,138.479919,136.510513,138.250473,3371049,133.190445,95.089996,96.040001,94.730003,95.330002,7422800,94.607071
2021-10-18,303.570007,308.209991,302.690002,307.290009,22729300,305.384674,143.449997,146.839996,143.160004,146.550003,85589200,145.935806,211.570007,213.649994,210.5,212.570007,1310700,209.58139,610.650024,623.469971,607.570007,622.830017,1905100,622.830017,111.900002,116.879997,111.370003,116.43,47537800,116.43,137.667297,138.565964,135.525818,136.061188,6437189,131.081284,95.5,96.650002,95.099998,96.510002,7344100,95.77813
2021-10-19,308.350006,309.299988,307.220001,308.230011,17682100,306.318848,147.009995,149.169998,146.550003,148.759995,76378900,148.136536,213.25,214.080002,211.729996,213.979996,834300,210.971573,625.26001,639.390015,625.26001,636.070007,2470000,636.070007,116.160004,117.169998,114.470001,116.330002,39593900,116.330002,134.875717,136.653915,134.340347,135.736145,4539117,130.768143,97,97.279999,96.32,97.059998,5616500,96.323952
2021-10-20,309.209991,309.700012,306.109985,307.410004,16537100,305.503906,148.699997,149.75,148.119995,149.259995,58418800,148.634445,214.990005,215.309998,212.5,213.050003,1048700,210.054657,639.280029,641.289978,630.169983,632.369995,1497200,632.369995,116.290001,118.300003,115.419998,116.389999,34244800,116.389999,135.449326,135.946457,134.512421,135.659653,6474008,130.694443,97.269997,97.970001,96.25,96.639999,6574100,95.907135
2021-10-21,307.170013,311.019989,306.359985,310.76001,16918100,308.83316,148.809998,149.639999,147.869995,149.479996,61421000,148.853516,213.080002,215,212.070007,214.710007,939700,211.691315,632,639.169983,629,638.659973,1586600,638.659973,116.5,119.68,116.260002,119.330002,34794900,119.330002,127.638626,127.839386,122.466537,122.686424,32913959,118.196045,96.57,96.830002,95.709999,96.300003,6224400,95.569717
2021-10-22,310.399994,311.089996,307.799988,309.160004,17449300,307.243042,149.690002,150.179993,148.639999,148.690002,58883400,148.066849,215.5,218.759995,215.169998,217.75,1361400,214.688583,640.429993,644.429993,634.450012,643.580017,1786500,643.580017,120.830002,121.559998,118.370003,119.82,38992700,119.82,122.418739,124.521988,121.042068,122.25621,12114981,117.781578,96.290001,98.269997,96.220001,98.25,6819600,97.504929
2021-10-25,309.359985,309.399994,306.459991,308.130005,17554500,306.219452,148.679993,149.369995,147.619995,148.639999,50720600,148.017044,217.839996,219.259995,217.309998,218.070007,863300,215.004074,644.469971,649.619995,639.070007,646.969971,1629400,646.969971,120.519997,123.459999,118.599998,122.360001,47834100,122.360001,121.921608,122.992355,121.357552,122.026772,6667204,117.560532,98.440002,98.949997,97.550003,97.889999,5083100,97.147659
2021-10-26,311,312.399994,308.600006,310.109985,28107300,308.187134,149.330002,150.839996,149.009995,149.320007,60893400,148.694199,218.149994,220.139999,217.820007,218.800003,1819500,215.723801,650.909973,659.190002,642.099976,642.5,2154000,642.5,122.989998,127.199997,122.580002,122.93,59458900,122.93,121.912048,122.657745,121.185471,121.5392,8912861,117.090805,98.300003,98.559998,96.940002,96.980003,7089700,96.24456
2021-10-27,316,326.100006,316,323.170013,52588700,321.166199,149.360001,149.729996,148.490005,148.850006,56094900,148.226181,223.160004,224.759995,220.539993,221.949997,2043500,218.829514,644.47998,648.809998,639.809998,640.080017,1629900,640.080017,121.629997,128.080002,121.050003,122.279999,98245300,122.279999,121.835564,122.25621,119.512428,119.66539,7294176,115.285583,96.809998,97.300003,96,96.029999,5941200,95.301765
2021-10-28,324.329987,324.869995,321.359985,324.350006,26297900,322.338867,149.820007,153.169998,149.720001,152.570007,100077900,151.930573,222.380005,223.789993,221.149994,222.940002,1428700,219.805618,638,642.48999,633.27002,639.280029,2085000,639.280029,122.860001,123.5,120.260002,121.160004,58002500,121.160004,119.66539,120.755257,119.13958,120.305923,6802138,115.902672,96.650002,97.699997,95.93,96.230003,5177200,95.500252
2021-10-29,324.130005,332,323.899994,331.619995,34766000,329.563782,147.220001,149.940002,146.410004,149.800003,124953200,149.172195,222.089996,225,222.089996,224.490005,1609700,221.333801,637.77002,651.309998,637,650.359985,1927700,650.359985,120.949997,122.57,119.879997,120.230003,43320100,120.230003,119.913956,120.764816,119.416824,119.598473,6188973,115.221115,95.790001,96.970001,95.459999,95.940002,7578600,95.212448
